model_size,thinking,thinking_budget,puzzle_id,date,center_letter,all_letters,predicted_words,actual_words,correctly_predicted,missed_words,false_positives,num_predicted,num_actual,num_correct,difficulty_source,precision,recall,f1,car,puzzle_difficulty,fp_constraint_violations,fp_non_dictionary,difficulty_weighted_recall,length_4_recall,length_4_count,length_5_recall,length_5_count,length_6_recall,length_6_count,length_7+_recall,length_7+_count,predicted_prefix_diversity,actual_prefix_diversity,prefix_coverage,avg_word_length_found,avg_word_length_missed,avg_word_length_all,num_actual_pangrams,num_predicted_pangrams,num_correct_pangrams,pangram_recall
14b,False,8192,14547,20250713,a,"['a', 'd', 'g', 'i', 'n', 't', 'u']","['agin', 'agut', 'angua', 'angina']","['adding', 'again', 'aging', 'agita', 'agitating', 'aiding', 'angina', 'anti', 'attain', 'attaining', 'attuning', 'audit', 'auditing', 'aunt', 'dang', 'data', 'dating', 'daunt', 'daunting', 'gadding', 'gaga', 'gagging', 'gain', 'gaining', 'gait', 'gang', 'ganging', 'gating', 'gauging', 'gaunt', 'giant', 'gnat', 'iguana', 'indignant', 'initiating', 'inundating', 'naan', 'nada', 'nagging', 'naiad', 'nana', 'natant', 'tagging', 'taiga', 'taint', 'tainting', 'tang', 'tannin', 'tanning', 'tatting', 'taunt', 'taunting', 'taut', 'titan', 'tuna', 'untag', 'untagging']",['angina'],"['adding', 'again', 'aging', 'agita', 'agitating', 'aiding', 'anti', 'attain', 'attaining', 'attuning', 'audit', 'auditing', 'aunt', 'dang', 'data', 'dating', 'daunt', 'daunting', 'gadding', 'gaga', 'gagging', 'gain', 'gaining', 'gait', 'gang', 'ganging', 'gating', 'gauging', 'gaunt', 'giant', 'gnat', 'iguana', 'indignant', 'initiating', 'inundating', 'naan', 'nada', 'nagging', 'naiad', 'nana', 'natant', 'tagging', 'taiga', 'taint', 'tainting', 'tang', 'tannin', 'tanning', 'tatting', 'taunt', 'taunting', 'taut', 'titan', 'tuna', 'untag', 'untagging']","['agin', 'agut', 'angua']",4,57,1,user_data,0.25,0.017543859649122806,0.03278688524590164,1.0,hard,0,3,0.0339237177379912,0.0,15.0,0.0,13.0,0.1111111111111111,9.0,0.0,20.0,2.0,17,0.11764705882352941,6.0,5.928571428571429,5.9298245614035086,3,0,0,0.0
14b,False,8192,12164,20250714,t,"['b', 'g', 'h', 'o', 'r', 't', 'u']","['both', 'bought']","['boot', 'booth', 'both', 'bought', 'bout', 'broth', 'brought', 'brut', 'burbot', 'butt', 'goth', 'gout', 'grotto', 'grout', 'hoot', 'hurt', 'ought', 'outgo', 'outro', 'outthought', 'robot', 'root', 'rotgut', 'rotor', 'rout', 'thorough', 'thou', 'though', 'thought', 'throb', 'through', 'throughout', 'thug', 'toot', 'tooth', 'toro', 'tort', 'tough', 'tour', 'tout', 'trot', 'troth', 'trough', 'trout', 'truth', 'turbo', 'turbot', 'tutor', 'tutu']","['both', 'bought']","['boot', 'booth', 'bout', 'broth', 'brought', 'brut', 'burbot', 'butt', 'goth', 'gout', 'grotto', 'grout', 'hoot', 'hurt', 'ought', 'outgo', 'outro', 'outthought', 'robot', 'root', 'rotgut', 'rotor', 'rout', 'thorough', 'thou', 'though', 'thought', 'throb', 'through', 'throughout', 'thug', 'toot', 'tooth', 'toro', 'tort', 'tough', 'tour', 'tout', 'trot', 'troth', 'trough', 'trout', 'truth', 'turbo', 'turbot', 'tutor', 'tutu']",[],2,49,2,user_data,1.0,0.04081632653061224,0.07843137254901959,1.0,medium,0,0,0.017922098917976373,0.05,20.0,0.0,16.0,0.14285714285714285,7.0,0.0,6.0,1.0,13,0.07692307692307693,5.0,5.127659574468085,5.122448979591836,1,0,0,0.0
14b,False,8192,9912,20250715,m,"['a', 'b', 'c', 'e', 'h', 'm', 'o']","['macho', 'mace', 'mach', 'mama', 'mambo', 'mamma']","['acme', 'ahem', 'ameba', 'amebae', 'ammo', 'amoeba', 'amoebae', 'bamboo', 'beachcomb', 'beam', 'became', 'become', 'bomb', 'bombe', 'boom', 'came', 'cameo', 'camo', 'chemo', 'coma', 'comb', 'combo', 'come', 'comma', 'emcee', 'heme', 'home', 'mace', 'macho', 'mama', 'mamba', 'mambo', 'mamma', 'mecca', 'meme', 'memo', 'mocha', 'momma', 'mooch']","['mace', 'macho', 'mama', 'mambo', 'mamma']","['acme', 'ahem', 'ameba', 'amebae', 'ammo', 'amoeba', 'amoebae', 'bamboo', 'beachcomb', 'beam', 'became', 'become', 'bomb', 'bombe', 'boom', 'came', 'cameo', 'camo', 'chemo', 'coma', 'comb', 'combo', 'come', 'comma', 'emcee', 'heme', 'home', 'mamba', 'mecca', 'meme', 'memo', 'mocha', 'momma', 'mooch']",['mach'],6,39,5,user_data,0.8333333333333334,0.1282051282051282,0.2222222222222222,1.0,medium,0,1,0.1066627294344373,0.11764705882352941,17.0,0.2,15.0,0.0,5.0,0.0,2.0,1.0,15,0.06666666666666667,4.6,4.882352941176471,4.846153846153846,1,0,0,0.0
14b,False,8192,23601,20250716,h,"['c', 'e', 'g', 'h', 'i', 'n', 'w']","['chew', 'chin', 'chic']","['chew', 'chewing', 'chic', 'chichi', 'chin', 'chinning', 'cinch', 'cinching', 'ghee', 'heinie', 'hence', 'henge', 'hewing', 'hewn', 'high', 'hinge', 'hinging', 'inch', 'inching', 'neigh', 'neighing', 'niche', 'nigh', 'weigh', 'weighing', 'wench', 'whee', 'when', 'whence', 'whew', 'which', 'whine', 'whinge', 'whingeing', 'whinging', 'whining', 'winch']","['chew', 'chic', 'chin']","['chewing', 'chichi', 'chinning', 'cinch', 'cinching', 'ghee', 'heinie', 'hence', 'henge', 'hewing', 'hewn', 'high', 'hinge', 'hinging', 'inch', 'inching', 'neigh', 'neighing', 'niche', 'nigh', 'weigh', 'weighing', 'wench', 'whee', 'when', 'whence', 'whew', 'which', 'whine', 'whinge', 'whingeing', 'whinging', 'whining', 'winch']",[],3,37,3,user_data,1.0,0.08108108108108109,0.15,1.0,medium,0,0,0.02669180576350764,0.2727272727272727,11.0,0.0,11.0,0.0,5.0,0.0,10.0,1.0,11,0.09090909090909091,4.0,5.705882352941177,5.5675675675675675,1,0,0,0.0
14b,False,8192,9970,20250717,t,"['a', 'c', 'd', 'i', 'l', 't', 'y']","['actly', 'tacit', 'tally', 'talc', 'talcid']","['acidity', 'addict', 'alit', 'atilt', 'attic', 'cacti', 'catalytic', 'catalytically', 'catcall', 'cattail', 'cattily', 'catty', 'city', 'dactyl', 'dactylic', 'data', 'daylit', 'dicta', 'didact', 'didactic', 'didactically', 'ditty', 'illicit', 'illicitly', 'italic', 'itty', 'lactic', 'laity', 'licit', 'licitly', 'lilt', 'tacit', 'tacitly', 'tact', 'tactic', 'tactical', 'tactically', 'tactility', 'tail', 'talc', 'tali', 'tall', 'tallit', 'tally', 'tatty', 'tidal', 'tidally', 'tidily', 'tidy', 'till', 'tilt']","['tacit', 'talc', 'tally']","['acidity', 'addict', 'alit', 'atilt', 'attic', 'cacti', 'catalytic', 'catalytically', 'catcall', 'cattail', 'cattily', 'catty', 'city', 'dactyl', 'dactylic', 'data', 'daylit', 'dicta', 'didact', 'didactic', 'didactically', 'ditty', 'illicit', 'illicitly', 'italic', 'itty', 'lactic', 'laity', 'licit', 'licitly', 'lilt', 'tacitly', 'tact', 'tactic', 'tactical', 'tactically', 'tactility', 'tail', 'tali', 'tall', 'tallit', 'tatty', 'tidal', 'tidally', 'tidily', 'tidy', 'till', 'tilt']","['actly', 'talcid']",5,51,3,user_data,0.6,0.058823529411764705,0.10714285714285714,1.0,hard,0,2,0.02517811858471199,0.07692307692307693,13.0,0.16666666666666666,12.0,0.0,9.0,0.0,17.0,2.0,14,0.14285714285714285,4.666666666666667,6.125,6.03921568627451,2,0,0,0.0
14b,False,8192,25687,20250718,i,"['a', 'd', 'e', 'i', 'n', 'p', 'x']","['ained', 'aine', 'aide', 'aind', 'ainx', 'aided', 'aiden', 'aidin']","['adenine', 'aide', 'aided', 'apian', 'appendix', 'denied', 'died', 'dine', 'dined', 'dipped', 'eddied', 'idea', 'inane', 'indeed', 'index', 'indexed', 'indie', 'innie', 'naiad', 'nannied', 'nine', 'ninepin', 'nipped', 'nixed', 'paid', 'pain', 'pained', 'panini', 'pied', 'pine', 'pined', 'pinned', 'pinniped', 'pipe', 'piped', 'pippin', 'pixie']","['aide', 'aided']","['adenine', 'apian', 'appendix', 'denied', 'died', 'dine', 'dined', 'dipped', 'eddied', 'idea', 'inane', 'indeed', 'index', 'indexed', 'indie', 'innie', 'naiad', 'nannied', 'nine', 'ninepin', 'nipped', 'nixed', 'paid', 'pain', 'pained', 'panini', 'pied', 'pine', 'pined', 'pinned', 'pinniped', 'pipe', 'piped', 'pippin', 'pixie']","['aiden', 'aidin', 'aind', 'aine', 'ained', 'ainx']",8,37,2,user_data,0.25,0.05405405405405406,0.08888888888888889,1.0,medium,0,6,0.03140353397500359,0.1,10.0,0.08333333333333333,12.0,0.0,9.0,0.0,6.0,1.0,12,0.08333333333333333,4.5,5.4,5.351351351351352,1,0,0,0.0
14b,False,8192,19259,20250719,a,"['a', 'b', 'c', 'd', 'i', 'l', 'o']","['aboi', 'abid']","['abaci', 'aboil', 'acacia', 'acai', 'acid', 'acidic', 'adobo', 'aioli', 'alibi', 'baba', 'bacilli', 'bail', 'bald', 'ball', 'ballad', 'baobab', 'biblical', 'bilabial', 'blab', 'boba', 'bola', 'cabal', 'cabala', 'cacao', 'calico', 'call', 'calla', 'callaloo', 'ciao', 'cicada', 'cilia', 'clad', 'cloaca', 'coal', 'coca', 'cocoa', 'coda', 'cola', 'collab', 'diabolic', 'diabolical', 'diabolo', 'dial', 'doodad', 'iliac', 'labia', 'labial', 'laic', 'laical', 'laid', 'lilac', 'load', 'local', 'oddball']",[],"['abaci', 'aboil', 'acacia', 'acai', 'acid', 'acidic', 'adobo', 'aioli', 'alibi', 'baba', 'bacilli', 'bail', 'bald', 'ball', 'ballad', 'baobab', 'biblical', 'bilabial', 'blab', 'boba', 'bola', 'cabal', 'cabala', 'cacao', 'calico', 'call', 'calla', 'callaloo', 'ciao', 'cicada', 'cilia', 'clad', 'cloaca', 'coal', 'coca', 'cocoa', 'coda', 'cola', 'collab', 'diabolic', 'diabolical', 'diabolo', 'dial', 'doodad', 'iliac', 'labia', 'labial', 'laic', 'laical', 'laid', 'lilac', 'load', 'local', 'oddball']","['abid', 'aboi']",2,54,0,user_data,0.0,0.0,0.0,1.0,hard,0,2,0.0,0.0,20.0,0.0,14.0,0.0,12.0,0.0,8.0,1.0,20,0.05,,5.277777777777778,5.277777777777778,2,0,0,0.0
14b,False,8192,9712,20250720,p,"['g', 'i', 'l', 'n', 'o', 'p', 't']","['pint', 'ping', 'plop', 'plot', 'pong']","['gloop', 'glop', 'glopping', 'goop', 'lipo', 'lipping', 'lollipop', 'lollop', 'lolloping', 'loop', 'looping', 'loping', 'lopping', 'nipping', 'opining', 'opinion', 'opting', 'option', 'optioning', 'pigging', 'piling', 'pill', 'pilling', 'pillion', 'pilot', 'piloting', 'ping', 'pinging', 'pining', 'pinion', 'pinioning', 'pinning', 'pinot', 'pinpoint', 'pinpointing', 'pint', 'pinto', 'piping', 'pipit', 'pippin', 'piton', 'pitting', 'plop', 'plopping', 'plot', 'plotting', 'pogo', 'pogoing', 'point', 'pointing', 'poling', 'polio', 'poll', 'polling', 'polo', 'pong', 'pontoon', 'pool', 'pooling', 'poop', 'pooping', 'poplin', 'popping', 'potion', 'potting', 'tipi', 'tipping', 'tippling', 'tiptop', 'toping', 'topping', 'toppling']","['ping', 'pint', 'plop', 'plot', 'pong']","['gloop', 'glop', 'glopping', 'goop', 'lipo', 'lipping', 'lollipop', 'lollop', 'lolloping', 'loop', 'looping', 'loping', 'lopping', 'nipping', 'opining', 'opinion', 'opting', 'option', 'optioning', 'pigging', 'piling', 'pill', 'pilling', 'pillion', 'pilot', 'piloting', 'pinging', 'pining', 'pinion', 'pinioning', 'pinning', 'pinot', 'pinpoint', 'pinpointing', 'pinto', 'piping', 'pipit', 'pippin', 'piton', 'pitting', 'plopping', 'plotting', 'pogo', 'pogoing', 'point', 'pointing', 'poling', 'polio', 'poll', 'polling', 'polo', 'pontoon', 'pool', 'pooling', 'poop', 'pooping', 'poplin', 'popping', 'potion', 'potting', 'tipi', 'tipping', 'tippling', 'tiptop', 'toping', 'topping', 'toppling']",[],5,72,5,user_data,1.0,0.06944444444444445,0.12987012987012989,1.0,hard,0,0,0.024499094355124835,0.3125,16.0,0.0,8.0,0.0,14.0,0.0,34.0,3.0,11,0.2727272727272727,4.0,6.343283582089552,6.180555555555555,3,0,0,0.0
14b,False,8192,13983,20250721,r,"['a', 'i', 'l', 'm', 'n', 'o', 'r']","['armor', 'aroma', 'marin', 'maria', 'moral']","['airmail', 'airman', 'alarm', 'amoral', 'aria', 'aril', 'armor', 'armorial', 'aroma', 'immoral', 'iron', 'ironman', 'lair', 'liar', 'lira', 'mailroom', 'malaria', 'malarial', 'manor', 'manorial', 'marina', 'marinara', 'marlin', 'marm', 'maroon', 'minor', 'mirin', 'mirror', 'molar', 'monorail', 'moor', 'moral', 'morn', 'moron', 'noir', 'nori', 'norm', 'normal', 'oral', 'rail', 'rain', 'rani', 'rial', 'rill', 'roam', 'roan', 'roar', 'roil', 'roll', 'room']","['armor', 'aroma', 'moral']","['airmail', 'airman', 'alarm', 'amoral', 'aria', 'aril', 'armorial', 'immoral', 'iron', 'ironman', 'lair', 'liar', 'lira', 'mailroom', 'malaria', 'malarial', 'manor', 'manorial', 'marina', 'marinara', 'marlin', 'marm', 'maroon', 'minor', 'mirin', 'mirror', 'molar', 'monorail', 'moor', 'morn', 'moron', 'noir', 'nori', 'norm', 'normal', 'oral', 'rail', 'rain', 'rani', 'rial', 'rill', 'roam', 'roan', 'roar', 'roil', 'roll', 'room']","['maria', 'marin']",5,50,3,user_data,0.6,0.06,0.1090909090909091,1.0,hard,0,2,0.029246169709910848,0.0,24.0,0.3333333333333333,9.0,0.0,7.0,0.0,10.0,3.0,16,0.1875,5.0,5.191489361702128,5.18,2,0,0,0.0
14b,False,8192,21059,20250722,h,"['b', 'c', 'e', 'h', 'i', 'o', 't']",['beech'],"['beech', 'biotech', 'boho', 'boohoo', 'booth', 'botch', 'both', 'chic', 'chichi', 'chit', 'choice', 'coho', 'echo', 'echoic', 'etch', 'ethic', 'hectic', 'hitch', 'hobbit', 'hobo', 'hooch', 'hoot', 'hottie', 'itch', 'tech', 'techie', 'teeth', 'teethe', 'thee', 'tithe', 'tooth']",['beech'],"['biotech', 'boho', 'boohoo', 'booth', 'botch', 'both', 'chic', 'chichi', 'chit', 'choice', 'coho', 'echo', 'echoic', 'etch', 'ethic', 'hectic', 'hitch', 'hobbit', 'hobo', 'hooch', 'hoot', 'hottie', 'itch', 'tech', 'techie', 'teeth', 'teethe', 'thee', 'tithe', 'tooth']",[],1,31,1,user_data,1.0,0.03225806451612903,0.0625,1.0,medium,0,0,0.033151473819807535,0.0,12.0,0.1111111111111111,9.0,0.0,9.0,0.0,1.0,1.0,15,0.06666666666666667,5.0,4.966666666666667,4.967741935483871,1,0,0,0.0
14b,False,8192,15035,20250723,c,"['c', 'd', 'e', 'i', 't', 'u', 'v']","['cute', 'cutie']","['cede', 'ceded', 'cite', 'cited', 'civet', 'civic', 'cued', 'cute', 'cutie', 'deceit', 'deceive', 'deceived', 'decide', 'decided', 'deduce', 'deduced', 'deduct', 'deducted', 'deductive', 'deice', 'deiced', 'deicide', 'detect', 'detected', 'detective', 'deuce', 'device', 'dice', 'diced', 'dietetic', 'duct', 'ducted', 'edict', 'educe', 'educed', 'eidetic', 'evict', 'evicted', 'evictee', 'iced', 'vice']","['cute', 'cutie']","['cede', 'ceded', 'cite', 'cited', 'civet', 'civic', 'cued', 'deceit', 'deceive', 'deceived', 'decide', 'decided', 'deduce', 'deduced', 'deduct', 'deducted', 'deductive', 'deice', 'deiced', 'deicide', 'detect', 'detected', 'detective', 'deuce', 'device', 'dice', 'diced', 'dietetic', 'duct', 'ducted', 'edict', 'educe', 'educed', 'eidetic', 'evict', 'evicted', 'evictee', 'iced', 'vice']",[],2,41,2,user_data,1.0,0.04878048780487805,0.09302325581395349,1.0,medium,0,0,0.01872653551584322,0.125,8.0,0.09090909090909091,11.0,0.0,9.0,0.0,13.0,1.0,11,0.09090909090909091,4.5,5.923076923076923,5.853658536585366,1,0,0,0.0
14b,False,8192,27211,20250724,l,"['a', 'b', 'f', 'i', 'l', 'n', 'y']","['bail', 'baili', 'banal', 'bally']","['ably', 'affably', 'alfalfa', 'alibi', 'allay', 'ally', 'anal', 'anally', 'annal', 'bail', 'bailiff', 'ball', 'banal', 'banally', 'bialy', 'bilabial', 'bill', 'billy', 'blab', 'blabby', 'blin', 'blini', 'fail', 'fall', 'fallibly', 'filial', 'filially', 'fill', 'filly', 'final', 'finally', 'finial', 'flab', 'flabby', 'flail', 'flan', 'flay', 'flyby', 'illy', 'infallibly', 'infill', 'inlay', 'labia', 'labial', 'lain', 'lanai', 'lily', 'nail']","['bail', 'banal']","['ably', 'affably', 'alfalfa', 'alibi', 'allay', 'ally', 'anal', 'anally', 'annal', 'bailiff', 'ball', 'banally', 'bialy', 'bilabial', 'bill', 'billy', 'blab', 'blabby', 'blin', 'blini', 'fail', 'fall', 'fallibly', 'filial', 'filially', 'fill', 'filly', 'final', 'finally', 'finial', 'flab', 'flabby', 'flail', 'flan', 'flay', 'flyby', 'illy', 'infallibly', 'infill', 'inlay', 'labia', 'labial', 'lain', 'lanai', 'lily', 'nail']","['baili', 'bally']",4,48,2,user_data,0.5,0.041666666666666664,0.07692307692307693,1.0,medium,0,2,0.022447525986600485,0.05555555555555555,18.0,0.07142857142857142,14.0,0.0,7.0,0.0,9.0,1.0,15,0.06666666666666667,4.5,5.304347826086956,5.270833333333333,1,0,0,0.0
14b,False,8192,22532,20250725,m,"['a', 'i', 'm', 'n', 'o', 't', 'v']",['amino'],"['amino', 'ammo', 'ammonia', 'amnio', 'anima', 'animation', 'atom', 'imam', 'imitation', 'intimation', 'maim', 'main', 'maintain', 'mama', 'mamma', 'mammon', 'mania', 'manna', 'manta', 'mini', 'minim', 'minima', 'minion', 'minivan', 'mint', 'mitt', 'moan', 'moat', 'momma', 'mono', 'monomania', 'moon', 'moot', 'motion', 'motivation', 'motto', 'nomination', 'omit', 'ottoman', 'tatami', 'tomato', 'tomtit', 'vitamin', 'vomit']",['amino'],"['ammo', 'ammonia', 'amnio', 'anima', 'animation', 'atom', 'imam', 'imitation', 'intimation', 'maim', 'main', 'maintain', 'mama', 'mamma', 'mammon', 'mania', 'manna', 'manta', 'mini', 'minim', 'minima', 'minion', 'minivan', 'mint', 'mitt', 'moan', 'moat', 'momma', 'mono', 'monomania', 'moon', 'moot', 'motion', 'motivation', 'motto', 'nomination', 'omit', 'ottoman', 'tatami', 'tomato', 'tomtit', 'vitamin', 'vomit']",[],1,44,1,user_data,1.0,0.022727272727272728,0.044444444444444446,1.0,medium,0,0,0.025992815314206982,0.0,15.0,0.09090909090909091,11.0,0.0,7.0,0.0,11.0,1.0,15,0.06666666666666667,5.0,5.6976744186046515,5.681818181818182,1,0,0,0.0
14b,False,8192,22353,20250726,l,"['c', 'd', 'e', 'l', 'n', 'o', 'w']","['clew', 'clon', 'clow', 'clowd', 'clown', 'clowned', 'clewed']","['cell', 'celled', 'cello', 'clod', 'clone', 'cloned', 'clown', 'clowned', 'coddle', 'coddled', 'cold', 'colleen', 'colon', 'colonel', 'condole', 'condoled', 'condolence', 'cool', 'cooldown', 'cooled', 'cowl', 'dell', 'dole', 'doled', 'doll', 'dolled', 'doodle', 'doodled', 'dowel', 'dwell', 'dwelled', 'lede', 'lend', 'lewd', 'loco', 'locoweed', 'lode', 'loll', 'lolled', 'lone', 'loon', 'lowdown', 'lowed', 'needle', 'needled', 'newel', 'noel', 'noodle', 'noodled', 'olden', 'oleo', 'weld', 'welded', 'well', 'welled', 'wool', 'woolen']","['clown', 'clowned']","['cell', 'celled', 'cello', 'clod', 'clone', 'cloned', 'coddle', 'coddled', 'cold', 'colleen', 'colon', 'colonel', 'condole', 'condoled', 'condolence', 'cool', 'cooldown', 'cooled', 'cowl', 'dell', 'dole', 'doled', 'doll', 'dolled', 'doodle', 'doodled', 'dowel', 'dwell', 'dwelled', 'lede', 'lend', 'lewd', 'loco', 'locoweed', 'lode', 'loll', 'lolled', 'lone', 'loon', 'lowdown', 'lowed', 'needle', 'needled', 'newel', 'noel', 'noodle', 'noodled', 'olden', 'oleo', 'weld', 'welded', 'well', 'welled', 'wool', 'woolen']","['clew', 'clewed', 'clon', 'clow', 'clowd']",7,57,2,user_data,0.2857142857142857,0.03508771929824561,0.0625,1.0,hard,0,5,0.01032433419200422,0.0,21.0,0.1,10.0,0.0,12.0,0.07142857142857142,14.0,1.0,13,0.07692307692307693,6.0,5.418181818181818,5.43859649122807,1,1,1,1.0
14b,False,8192,9345,20250727,c,"['a', 'c', 'g', 'i', 'n', 't', 'v']","['antic', 'anticv']","['acacia', 'acai', 'acing', 'acting', 'activating', 'antic', 'attic', 'cacti', 'caging', 'cancan', 'caning', 'canna', 'canning', 'cant', 'cantata', 'cantina', 'cava', 'caving', 'citing', 'civic', 'gigantic', 'icing', 'inactivating', 'incant', 'incanting', 'inciting', 'intact', 'niacin', 'tacit', 'tact', 'tactic', 'tactician', 'tannic', 'tinct', 'titanic', 'vacant', 'vacating', 'vaccinating']",['antic'],"['acacia', 'acai', 'acing', 'acting', 'activating', 'attic', 'cacti', 'caging', 'cancan', 'caning', 'canna', 'canning', 'cant', 'cantata', 'cantina', 'cava', 'caving', 'citing', 'civic', 'gigantic', 'icing', 'inactivating', 'incant', 'incanting', 'inciting', 'intact', 'niacin', 'tacit', 'tact', 'tactic', 'tactician', 'tannic', 'tinct', 'titanic', 'vacant', 'vacating', 'vaccinating']",['anticv'],2,38,1,user_data,0.5,0.02631578947368421,0.05,1.0,medium,0,1,0.01725343903007694,0.0,4.0,0.1111111111111111,9.0,0.0,13.0,0.0,12.0,1.0,12,0.08333333333333333,5.0,6.405405405405405,6.368421052631579,4,0,0,0.0
14b,False,8192,22856,20250728,n,"['a', 'k', 'm', 'n', 'o', 'r', 'w']","['morn', 'moon', 'mown', 'worn', 'rown', 'warn', 'nark', 'nawn']","['anon', 'anorak', 'know', 'known', 'koan', 'krona', 'kronor', 'mammon', 'manna', 'manor', 'maroon', 'moan', 'monk', 'mono', 'moon', 'morn', 'moron', 'mown', 'naan', 'nana', 'narrow', 'nonwork', 'nook', 'noon', 'norm', 'rank', 'roan', 'rowan', 'wanna', 'warn', 'woman', 'wonk', 'workman', 'workwoman', 'worn']","['moon', 'morn', 'mown', 'warn', 'worn']","['anon', 'anorak', 'know', 'known', 'koan', 'krona', 'kronor', 'mammon', 'manna', 'manor', 'maroon', 'moan', 'monk', 'mono', 'moron', 'naan', 'nana', 'narrow', 'nonwork', 'nook', 'noon', 'norm', 'rank', 'roan', 'rowan', 'wanna', 'woman', 'wonk', 'workman', 'workwoman']","['nark', 'nawn', 'rown']",8,35,5,user_data,0.625,0.14285714285714285,0.23255813953488372,1.0,medium,0,3,0.05916153712945324,0.2631578947368421,19.0,0.0,8.0,0.0,5.0,0.0,3.0,5.0,12,0.4166666666666667,4.0,4.966666666666667,4.828571428571428,2,0,0,0.0
14b,False,8192,22296,20250729,u,"['a', 'c', 'h', 'l', 'n', 't', 'u']","['chut', 'tuch', 'luch', 'tacu', 'tuchu']","['actual', 'annual', 'annul', 'aunt', 'cannula', 'caul', 'clutch', 'cull', 'cult', 'haul', 'haunch', 'haunt', 'hula', 'hull', 'hunch', 'hunt', 'hutch', 'lacuna', 'launch', 'luau', 'lull', 'lulu', 'luna', 'lunch', 'lunula', 'null', 'nuthatch', 'tactual', 'taunt', 'taut', 'tuna', 'tutu', 'ulna', 'unclutch', 'uncut', 'unlatch']",[],"['actual', 'annual', 'annul', 'aunt', 'cannula', 'caul', 'clutch', 'cull', 'cult', 'haul', 'haunch', 'haunt', 'hula', 'hull', 'hunch', 'hunt', 'hutch', 'lacuna', 'launch', 'luau', 'lull', 'lulu', 'luna', 'lunch', 'lunula', 'null', 'nuthatch', 'tactual', 'taunt', 'taut', 'tuna', 'tutu', 'ulna', 'unclutch', 'uncut', 'unlatch']","['chut', 'luch', 'tacu', 'tuch', 'tuchu']",5,36,0,user_data,0.0,0.0,0.0,1.0,medium,0,5,0.0,0.0,17.0,0.0,7.0,0.0,7.0,0.0,5.0,4.0,15,0.26666666666666666,,5.055555555555555,5.055555555555555,1,0,0,0.0
14b,True,8192,15134,20250602,o,"['c', 'e', 'i', 'l', 'm', 'o', 'p']","['cope', 'mope', 'mole', 'loop', 'poem', 'coem']","['cello', 'clomp', 'clop', 'cocci', 'coil', 'colic', 'collie', 'come', 'comic', 'comp', 'compel', 'compile', 'cool', 'coop', 'cope', 'elope', 'limo', 'lipo', 'loci', 'loco', 'loll', 'lollipop', 'lollop', 'loom', 'loop', 'lope', 'memo', 'mimeo', 'moil', 'mole', 'moll', 'mope', 'oleic', 'oleo', 'olio', 'ollie', 'people', 'piccolo', 'plop', 'poem', 'pole', 'polemic', 'police', 'polio', 'poll', 'polo', 'pome', 'pomelo', 'pommel', 'pomp', 'pompom', 'pool', 'poop', 'pope']","['cope', 'loop', 'mole', 'mope', 'poem']","['cello', 'clomp', 'clop', 'cocci', 'coil', 'colic', 'collie', 'come', 'comic', 'comp', 'compel', 'compile', 'cool', 'coop', 'elope', 'limo', 'lipo', 'loci', 'loco', 'loll', 'lollipop', 'lollop', 'loom', 'lope', 'memo', 'mimeo', 'moil', 'moll', 'oleic', 'oleo', 'olio', 'ollie', 'people', 'piccolo', 'plop', 'pole', 'polemic', 'police', 'polio', 'poll', 'polo', 'pome', 'pomelo', 'pommel', 'pomp', 'pompom', 'pool', 'poop', 'pope']",['coem'],6,54,5,user_data,0.8333333333333334,0.09259259259259259,0.16666666666666666,1.0,hard,0,1,0.029958113276270265,0.15625,32.0,0.0,10.0,0.0,8.0,0.0,4.0,4.0,14,0.2857142857142857,4.0,4.795918367346939,4.722222222222222,2,0,0,0.0
